Name,Character Id,Level,Power,Stars,Red Stars,Gear Tier,Basic,Special,Ultimate,Passive,ISO Class,ISO Matrix,Striker,Fortifier,Healer,Raider,Skirmisher,ISO Health,ISO Damage,ISO Armor,ISO Focus,ISO Resist
Riddler,Valkyrie,80,224615,7,9,15,7,7,7,5,striker,blue,10,,,,,5,5,5,5,5
Riddler,VivVision,95,419312,7,8,18,7,7,7,5,raider,blue,,,,10,,5,5,5,5,5
Riddler,Hulkbuster,91,322951,7,8,17,7,7,7,5,striker,blue,10,,,,,5,5,5,5,5
Riddler,Deathlok,90,312895,7,8,17,7,7,7,5,raider,blue,,,,10,,5,5,5,5,5
Riddler,AmadeusCho,95,762352,7,9,18,7,7,7,5,skirmisher,purple,1,,,,11,1,1,1,1,1
Riddler,RedHulk,100,816692,7,10,19,7,8,7,6,striker,purple,13,,,10,,3,3,3,3,3
Riddler,Abomination,95,491129,7,9,18,7,7,7,5,raider,purple,1,,,11,,1,1,1,1,1
Riddler,SpiderWeaver,95,462817,7,8,18,7,7,7,5,striker,purple,11,,,,,1,1,1,1,1
Riddler,Dormammu,100,574453,7,5,19,7,7,7,5,striker,purple,11,,,,,1,1,1,1,1
Riddler,SpiderMan2099,80,184473,7,8,15,6,6,6,4,raider,blue,,,,10,,5,5,5,5,5
Riddler,SpiderManNoir,100,702594,7,9,19,7,7,7,5,raider,purple,,,,13,,3,3,3,3,3
Riddler,ZombieIronMan,100,856369,7,6,19,7,7,7,5,striker,purple,13,,,,10,3,3,3,3,3
Riddler,Nakia,85,228952,7,8,16,6,6,6,4,striker,blue,10,,,,,5,5,5,5,5
Riddler,BlackPantherBC,85,230199,7,8,16,6,6,6,4,striker,blue,10,,,,,5,5,5,5,5
Riddler,Archangel,95,373947,7,5,18,7,7,8,6,striker,purple,10,,,,,,,,,
Riddler,MrNegative,85,256599,7,9,16,6,6,6,4,striker,blue,10,,,,1,5,5,5,5,5
Riddler,Nemesis,95,451405,7,9,18,7,7,7,5,striker,purple,10,,,,,,,,,
Riddler,DarkBeast,95,409103,7,8,18,7,7,7,5,skirmisher,purple,,,,,10,,,,,
Riddler,CaptainCarter,100,727770,7,9,19,7,7,7,5,healer,purple,5,5,13,5,5,3,3,3,3,3
Riddler,USAgent,95,426202,7,8,18,7,7,7,5,striker,blue,10,,,,,5,5,5,5,5
Riddler,AbsorbingMan,80,196154,7,9,15,6,6,6,4,raider,blue,,,,10,,5,5,5,5,5
Riddler,Titania,80,191517,7,8,15,6,6,6,4,raider,blue,,,,10,,5,5,5,5,5
Riddler,AgentVenom,90,307793,7,8,17,7,7,7,5,raider,blue,,,,10,,5,5,5,5,5
Riddler,CaptainAmericaWW2,95,412059,7,8,18,7,7,7,5,raider,blue,,,,10,,5,5,5,5,5
Riddler,UnionJack,95,382480,7,7,18,7,7,7,5,raider,blue,,,,10,,5,5,5,5,5
Riddler,BuckyBarnes,95,420487,7,8,18,7,7,7,5,striker,blue,10,,,,,5,5,5,5,5
Riddler,Quicksilver,95,355134,7,4,18,7,7,7,5,striker,purple,10,,,,,,,,,
Riddler,IronFistOrson,95,704033,7,9,18,7,7,7,5,raider,purple,,,,13,,3,3,3,3,3
Riddler,Apocalypse,105,1288611,7,10,20,8,8,8,6,striker,purple,13,,,,,3,3,3,3,3
Riddler,KangTheConqueror,100,743715,7,9,19,7,7,7,5,striker,purple,13,,,,,3,3,3,3,3
Riddler,Moonstone,80,202595,7,8,15,6,6,7,5,striker,blue,10,,,,,5,5,5,5,5
Riddler,Nova,100,811045,7,10,19,8,8,7,6,striker,purple,11,,,,,1,1,1,1,1
Riddler,Firestar,85,278621,7,9,16,7,7,7,5,raider,purple,,,,10,,,,,,
Riddler,Gwenpool,85,459331,7,9,16,7,7,7,5,striker,blue,10,,,,,5,5,5,5,5
Riddler,Cosmo,95,459400,7,9,18,7,7,7,5,skirmisher,purple,,,,,11,1,1,1,1,1
Riddler,StarLord_Annihilation,95,500923,7,10,18,7,7,7,5,striker,purple,11,,,,,1,1,1,1,1
Riddler,Korg,95,451245,7,9,18,7,7,7,5,skirmisher,purple,,,,,11,1,1,1,1,1
Riddler,Thor_InfinityWar,95,434756,7,8,18,7,7,7,5,striker,purple,11,,,,,1,1,1,1,1
Riddler,Vahl,100,798352,7,9,19,7,7,7,5,raider,purple,9,,,13,,3,3,3,3,3
Riddler,LokiTeen,100,603045,7,9,18,7,7,7,5,skirmisher,purple,,,,,10,,,,,
Riddler,BetaRayBill,100,563823,7,8,18,7,7,7,5,raider,purple,,,,10,,,,,,
Riddler,Sylvie,100,561740,7,8,18,7,7,7,5,striker,purple,10,,,,,,,,,
Riddler,SpiderManBigTime,95,675088,7,5,18,7,7,7,5,striker,purple,11,,,,,1,1,1,1,1
Riddler,Photon,100,685584,7,9,19,7,7,7,5,striker,purple,11,,,,,1,1,1,1,1
Riddler,KamalaKhan,100,579483,7,8,18,7,7,7,5,skirmisher,purple,,,,,11,1,1,1,1,1
Riddler,BlackCat,100,585574,7,5,19,8,7,8,6,striker,purple,11,,,,,1,1,1,1,1
Riddler,GhostRiderRobbie,100,729383,7,9,19,7,7,7,5,raider,purple,,,,13,,3,3,3,3,3
Riddler,Ronin,95,387559,7,8,18,6,6,6,4,striker,purple,10,5,5,5,5,,,,,
Riddler,Mockingbird,90,274930,7,8,17,6,6,6,4,raider,purple,5,5,5,10,5,,,,,
Riddler,IronManInfinityWar,100,662375,7,10,18,7,7,7,5,striker,purple,10,,,,,,,,,
Riddler,Tigra,95,397608,7,9,18,6,6,6,4,striker,purple,10,5,5,5,5,,,,,
Riddler,Darkhawk,100,543032,7,8,18,7,7,7,5,raider,purple,,,,10,,,,,,
Riddler,ZombieJuggernaut,100,909622,7,6,19,7,7,7,5,striker,purple,13,1,,,10,3,3,3,3,3
Riddler,IronheartMCU,100,582110,7,9,18,7,7,7,5,skirmisher,purple,,,,,10,,,,,
Riddler,GreenGoblinGlider,100,835354,7,10,19,8,7,8,6,raider,purple,,,,13,,3,3,3,3,3
Riddler,KravenTheHunter,95,394682,7,8,18,6,6,6,4,raider,purple,,,,11,,1,1,1,1,1
Riddler,SpiderSlayer,90,304201,7,9,17,6,6,6,4,striker,purple,10,,,,,,,,,
Riddler,Lizard,100,734608,7,9,19,7,7,7,5,striker,purple,13,5,5,5,5,3,3,3,3,3
Riddler,Nightcrawler,100,840727,7,10,19,7,7,7,5,raider,purple,,,,13,,3,3,3,3,3
Riddler,Forge,100,693501,7,9,19,7,7,7,5,striker,purple,13,,,,,3,3,3,3,3
Riddler,Sunspot,100,1021952,7,9,19,7,7,7,5,striker,purple,13,5,5,5,5,3,3,3,3,3
Riddler,SymbioteSilverSurfer,100,1119930,7,12,19,7,7,7,5,raider,purple,,,,13,,3,3,3,3,3
Riddler,Gwenom,100,714719,7,9,19,7,7,7,5,striker,purple,13,,,,,3,3,3,3,3
Riddler,SuperSkrull,105,1185733,7,10,19,7,7,7,5,striker,purple,13,,,,,3,3,3,3,3
Riddler,RedGoblin,100,760853,7,10,19,7,7,7,5,raider,purple,,,,13,,3,3,3,3,3
Riddler,BlackKnight,100,787572,7,9,19,7,7,7,5,fortifier,purple,10,13,,,,3,3,3,3,3
Riddler,StarBrand,100,711259,7,9,19,7,7,7,5,raider,purple,5,5,5,13,5,3,3,3,3,3
Riddler,CosmicGhostRider,100,831179,7,10,19,7,7,7,5,striker,purple,13,,,,,3,3,3,3,3
Riddler,IronPatriot,100,728436,7,9,19,7,7,7,5,striker,purple,13,5,5,5,5,3,3,3,3,3
Riddler,TheLeader,100,774505,7,9,19,7,7,7,5,raider,purple,10,5,5,13,5,3,3,3,3,3
Riddler,PeterBParker,100,842752,7,10,19,7,7,7,5,healer,purple,,,13,5,,3,3,3,3,3
Riddler,SpiderManPavitr,100,740684,7,9,19,7,7,7,5,striker,purple,13,,,,,3,3,3,3,3
Riddler,PeniParker,100,773196,7,9,19,7,7,7,5,striker,purple,13,,,,,3,3,3,3,3
Riddler,PandaPool,100,714688,7,9,19,7,7,7,5,skirmisher,purple,,,,,13,3,3,3,3,3
Riddler,OldManLogan,105,1178879,7,10,19,8,8,8,5,striker,purple,13,5,5,5,5,3,3,3,3,3
Riddler,Daken,100,731085,7,9,19,7,7,7,5,raider,purple,5,5,5,13,5,3,3,3,3,3
Riddler,Northstar,100,726112,7,9,19,7,7,7,5,raider,purple,,,,13,,3,3,3,3,3
Riddler,Guardian,100,790474,7,9,19,7,7,7,5,striker,purple,13,,,,,3,3,3,3,3
Riddler,Sasquatch,100,689353,7,9,19,7,7,7,5,skirmisher,purple,,,,,13,3,3,3,3,3
Riddler,BlackPantherShuri,100,817107,7,10,19,7,7,7,5,raider,purple,5,5,5,13,5,3,3,3,3,3
Riddler,HankPym,100,849087,7,10,19,7,7,7,5,striker,purple,13,5,5,5,5,3,3,3,3,3
Riddler,Ares,100,1035133,7,9,19,8,8,7,6,striker,purple,13,,,,,3,3,3,3,3
Riddler,Gladiator,105,1550575,7,10,20,7,7,7,5,fortifier,purple,5,13,5,5,5,3,3,3,3,3
Riddler,Gorr,105,1771549,7,11,20,7,7,7,5,raider,purple,,,,13,,3,3,3,3,3
Riddler,ThanosEndgame,105,1571421,7,10,20,7,7,7,5,striker,purple,13,5,5,5,5,3,3,3,3,3
Riddler,Sentinel,100,1056327,7,10,19,7,7,7,5,striker,purple,13,,,,,3,3,3,3,3
Riddler,OmegaSentinel,105,1399232,7,10,19,7,7,7,5,skirmisher,purple,,,,,13,3,3,3,3,3
Riddler,Nimrod,105,1450106,7,9,20,7,7,7,5,raider,purple,,,,13,,3,3,3,3,3
Riddler,Blade,105,1635051,7,10,20,8,8,8,6,striker,purple,13,,,,,3,3,3,3,3
Riddler,ZombieScarletWitch,105,836939,5,4,19,7,7,7,5,raider,purple,,,,13,,3,3,3,3,3
Riddler,CaptainBritain,100,730939,7,9,19,8,8,8,6,striker,purple,13,,,,,3,3,3,3,3
Riddler,Oath,100,1135399,7,10,19,7,7,7,5,raider,purple,,,,13,,3,3,3,3,3
Riddler,ManThing,100,935627,7,9,19,7,7,7,5,fortifier,purple,,13,,,,3,3,3,3,3
Riddler,ShadowKing,105,1243834,7,6,20,8,8,7,5,striker,purple,13,5,5,5,5,3,3,3,3,3
Riddler,AncientOne,105,1442374,7,10,19,7,8,7,6,raider,purple,,,,13,,3,3,3,3,3
Riddler,EmmaFrostXMen,105,1438052,7,10,19,7,8,7,6,striker,purple,13,,,,,3,3,3,3,3
Riddler,Mephisto,105,1549624,7,9,19,7,7,7,5,striker,purple,14,,,,,4,4,4,4,4
Riddler,Kahhori,105,1455019,7,10,19,7,7,7,5,striker,purple,13,,,,,3,3,3,3,3
Riddler,Odin,105,1772285,7,7,20,7,7,7,5,raider,purple,,11,,14,,4,4,4,4,4
Riddler,Medusa,101,1054095,7,9,19,7,7,7,5,raider,purple,,,,13,,3,3,3,3,3
Riddler,MsMarvelClassic,105,1436499,7,10,19,7,7,7,5,striker,purple,13,,,,,3,3,3,3,3
Riddler,JeanGrey,105,1431517,7,10,19,7,7,7,5,raider,purple,,,,13,,3,3,3,3,3
Riddler,Hercules,105,1758759,7,10,20,7,7,7,5,striker,purple,13,,,,,3,3,3,3,3
Riddler,OmegaRedPhoenix,105,1202741,5,5,20,8,7,7,6,striker,purple,13,,,,,3,3,3,3,3
Riddler,PeggyCarter,105,1520844,7,9,20,7,7,7,5,striker,purple,13,,,,,3,3,3,3,3
Riddler,Lilandra,105,1982349,7,11,20,7,7,7,5,raider,purple,,,,13,1,3,3,3,3,3
Riddler,FalconJoaquin,105,1629315,7,10,20,7,7,7,5,striker,purple,13,,,,,3,3,3,3,3
Riddler,Patriot,105,1633113,7,10,20,7,7,7,5,raider,purple,,,,13,,3,3,3,3,3
Riddler,Knull,105,1650898,7,8,20,7,7,7,5,raider,purple,5,5,5,14,5,4,4,4,4,4
Riddler,HowardTheDuck,105,1489139,7,10,19,7,7,7,5,raider,purple,,,,13,,3,3,3,3,3
Riddler,Havok,105,1792902,7,10,20,7,7,7,5,striker,purple,14,,,,,4,4,4,4,4
Riddler,DaredevilModern,105,1660371,7,10,20,7,7,7,5,striker,purple,13,,,,,3,3,3,3,3
Riddler,SilverSable,105,1710862,7,10,20,7,7,7,5,raider,purple,,,,13,,3,3,3,3,3
Riddler,HitMonkey,105,1580858,7,9,20,7,7,7,5,raider,purple,,,,13,,3,3,3,3,3
Riddler,VictoriaHand,105,1362127,7,9,19,7,7,7,5,striker,purple,13,,,,,3,3,3,3,3
Riddler,Quasar,105,1481980,7,7,20,8,7,7,5,striker,purple,14,5,5,5,5,4,4,4,4,4
Riddler,Songbird,105,1839046,7,10,20,7,7,7,5,raider,purple,,,,13,,3,3,3,3,3
Riddler,Hyperion,105,1535616,7,10,19,7,7,7,5,striker,purple,13,,,,,3,3,3,3,3
Riddler,Hellverine,100,1099315,7,9,19,7,7,7,5,raider,purple,,,,13,,3,3,3,3,3
Riddler,TheHood,105,1398956,7,9,19,7,7,7,5,raider,purple,,,,13,,3,3,3,3,3
Riddler,Satana,105,1491875,7,10,19,7,7,7,5,striker,purple,13,,,,,3,3,3,3,3
Riddler,InvisibleWomanMCU,105,2098802,7,10,20,7,7,7,5,raider,purple,,,,15,,5,5,5,5,5
Riddler,MrFantasticMCU,105,1803116,7,10,20,7,7,7,5,fortifier,purple,,14,,,,4,4,4,4,4
Riddler,FranklinRichards,105,1590641,7,9,19,7,7,7,5,striker,purple,14,,,,,5,5,5,4,4
Riddler,Blastaar,95,722167,7,7,18,7,7,7,5,striker,purple,13,,,,,3,3,3,3,3
Riddler,Azazel,105,1379092,7,9,19,7,7,7,5,raider,purple,,,,13,,3,3,3,3,3
Riddler,RachelSummers,105,1465969,7,10,19,7,7,7,5,raider,purple,,,,13,,3,3,3,3,3
Riddler,SebastianShaw,105,1387252,7,9,19,7,7,7,5,striker,purple,13,,,,,3,3,3,3,3
Riddler,Scorpion,105,1296684,7,9,19,7,7,7,5,striker,purple,13,,,,,3,3,3,3,3
Riddler,Hobgoblin,105,1280847,7,8,19,7,7,7,5,raider,purple,,,,13,,3,3,3,3,3
Riddler,SuperiorSpiderMan,105,1515258,7,10,19,7,7,7,5,striker,purple,13,,,,,3,3,3,3,3
Riddler,PhantomRider,60,64338,4,4,11,6,5,5,4,striker,,5,,,,,5,5,5,5,5
Riddler,DaimonHellstrom,100,760485,5,5,19,7,7,7,5,raider,purple,,,,13,,3,3,3,3,3
Riddler,ZombieKestrel,85,213553,3,,16,7,7,7,5,raider,purple,,,,13,,3,3,3,3,3
Riddler,LivingMummy,95,455715,4,4,18,7,7,7,5,striker,purple,13,,,,,3,3,3,3,3
Riddler,Xavier,105,1641474,7,6,20,7,7,7,5,raider,purple,,,,14,,4,4,4,4,4
Riddler,Hellcat,65,100166,5,5,12,7,6,6,5,striker,,5,,,,,5,5,5,5,5
Riddler,Thunderstrike,1,557,6,3,1,1,1,,,raider,,,,,5,,5,5,5,5,5
Riddler,LadyBullseye,94,360871,5,5,16,7,7,7,5,raider,purple,,,,13,,3,3,3,3,3
Riddler,SwordMaster,100,549976,3,3,19,7,7,7,5,striker,purple,13,,,,,3,3,3,3,3
Riddler,SteelSerpent,100,599691,4,4,19,7,7,7,5,skirmisher,purple,,,,,13,3,3,3,3,3
Riddler,Wolfsbane,1,549,4,4,1,1,1,,,striker,,5,,,,,5,5,5,5,5
Riddler,Cannonball,1,297,3,3,1,1,1,,,,,,,,,,,,,,
Riddler,Warlock,1,112,3,,1,1,1,,,,,,,,,,,,,,
CookieThiago,ShieldSupport_Heal,70,114110,7,10,13,6,6,,5,healer,,,,5,,,5,5,5,5,5
CookieThiago,SpiderMan,90,301011,7,8,17,7,7,7,5,raider,purple,,,,10,8,,,,,
CookieThiago,LukeCage,90,291065,7,10,17,6,6,6,5,fortifier,purple,,10,8,,,,,,,
CookieThiago,Punisher,105,1634511,7,10,20,7,7,7,5,raider,purple,13,,,13,,3,3,3,3,3
CookieThiago,Elektra,105,1577733,7,10,20,7,7,7,5,striker,purple,13,,1,,13,3,3,3,3,3
CookieThiago,Crossbones,70,102023,7,8,13,6,6,6,4,fortifier,,,5,1,,,5,5,5,5,5
CookieThiago,ShieldSupport_Stealth,60,67289,7,7,11,6,6,,4,healer,,3,,5,,,5,5,5,5,5
CookieThiago,ShieldDmg_AoE,60,67647,7,7,11,6,6,,4,raider,,,1,,5,,5,5,5,5,5
CookieThiago,HydraTank_Taunt,65,68823,7,7,11,6,6,,4,fortifier,,,5,,,,5,5,5,5,5
CookieThiago,Bullseye,70,111335,7,9,13,6,6,6,4,striker,,5,,,3,,5,5,5,5,5
CookieThiago,RavagerTank_Taunt,60,66969,7,7,11,6,6,,4,fortifier,,,5,,,,5,5,5,5,5
CookieThiago,HandSupport_Heal,60,66914,7,7,11,6,6,,4,healer,,,,5,,,5,5,5,5,5
CookieThiago,Wolverine,101,804264,7,10,19,7,7,7,5,raider,purple,10,,1,13,,3,3,3,3,3
CookieThiago,HandDmg_Bonus,60,73084,7,8,11,6,6,,4,striker,,5,,,,,5,5,5,5,5
CookieThiago,RavagerDmg_AoE,85,189019,7,7,16,6,6,,5,striker,purple,10,,,,,,,,,
CookieThiago,HydraSupport_Heal,64,70391,7,7,11,6,6,,5,healer,,,,5,,,5,5,5,5,5
CookieThiago,Quake,105,1740379,7,11,19,7,7,7,5,raider,purple,12,12,12,13,12,3,3,3,3,3
CookieThiago,Nebula,100,576396,7,8,19,7,7,7,5,skirmisher,purple,,,,,13,3,3,3,3,3
CookieThiago,HydraDmg_Buff,65,72101,7,7,11,6,6,,5,skirmisher,,,,,,5,5,5,5,5,5
CookieThiago,MercTank_Debuff,75,126292,7,7,14,6,6,,5,fortifier,blue,,10,,,,5,5,5,5,5
CookieThiago,MercDmg_Single,65,69734,7,7,11,6,6,,4,striker,,5,,,,,5,5,5,5,5
CookieThiago,Yondu,70,102404,7,8,13,6,6,6,4,skirmisher,,4,1,1,,5,5,5,5,5,5
CookieThiago,JessicaJones,100,627203,7,9,19,7,6,6,5,skirmisher,purple,6,,1,,10,,,,,
CookieThiago,NightNurse,75,168789,7,9,14,6,7,7,5,healer,blue,,,10,,,5,5,5,5,5
CookieThiago,MercDmg_General,60,66659,7,7,11,6,6,,4,skirmisher,,,,,,5,5,5,5,5,5
CookieThiago,ShieldDmg_Defense,67,77826,7,7,12,6,6,,4,striker,,5,,1,2,,5,5,5,5,5
CookieThiago,Hulk,100,714274,7,10,19,7,7,7,5,healer,purple,,2,13,,,3,3,3,3,3
CookieThiago,MercSupport_Buffs,85,198149,7,7,16,7,7,,5,healer,purple,,,10,,,,,,,
CookieThiago,Daredevil,71,114201,7,8,13,6,7,6,5,raider,,2,,,5,,5,5,5,5,5
CookieThiago,IronFist,105,1435595,7,10,19,7,7,7,5,striker,purple,13,,10,,,3,3,3,3,3
CookieThiago,WinterSoldier,85,348414,7,11,16,6,7,7,5,striker,purple,10,,,8,,,,,,
CookieThiago,BaronMordo,105,1418860,7,10,19,7,7,7,5,striker,purple,13,,,13,13,3,3,3,3,3
CookieThiago,Gamora,100,862829,7,11,19,7,7,7,5,striker,purple,13,,,,,3,3,3,3,3
CookieThiago,Drax,70,118902,7,10,13,6,6,6,4,fortifier,,,5,,,,5,5,5,5,5
CookieThiago,Hawkeye,76,141902,7,7,14,6,6,6,5,raider,blue,,,1,10,,5,5,5,5,5
CookieThiago,MsMarvel,100,941559,7,9,19,6,6,6,4,skirmisher,purple,,,2,,13,3,3,3,3,3
CookieThiago,AntMan,105,1436565,7,10,20,6,6,6,4,skirmisher,purple,,,,,13,3,3,3,3,3
CookieThiago,KreeControl_Assist,65,69271,7,7,11,6,6,,4,skirmisher,,,,,,5,5,5,5,5,5
CookieThiago,HydraDmg_Single,71,98851,7,7,13,6,7,,5,striker,,5,,,1,,5,5,5,5,5
CookieThiago,HandDmg_Unbuff,60,66303,7,7,11,6,6,,4,raider,,,,,5,,5,5,5,5,5
CookieThiago,HandTank_Stealth,65,69576,7,7,11,6,6,,4,fortifier,,,5,1,,,5,5,5,5,5
CookieThiago,Thanos,100,575120,7,8,19,7,7,7,5,raider,purple,5,,5,10,3,,,,,
CookieThiago,BlackWidow,108,2083087,7,10,20,7,7,7,5,striker,purple,13,,1,,4,3,3,3,3,3
CookieThiago,RavagerSupport_Heal,80,161287,7,7,15,7,6,,4,healer,blue,,,10,,,5,5,5,5,5
CookieThiago,Juggernaut,105,1268138,7,10,19,7,7,7,5,fortifier,purple,13,13,1,13,13,3,3,3,3,3
CookieThiago,ScarletWitch,105,1379752,7,10,19,7,7,7,5,skirmisher,purple,1,,10,5,13,3,3,3,3,3
CookieThiago,Korath,63,74890,7,7,11,6,6,6,4,striker,,5,,,,3,5,5,5,5,5
CookieThiago,Cable,105,1236568,7,10,19,6,7,7,5,striker,purple,13,,,13,,3,3,3,3,3
CookieThiago,Mystique,80,203346,7,9,15,7,6,6,5,skirmisher,blue,,8,1,,10,5,5,5,5,5
CookieThiago,KreeTank_Counter,60,66712,7,7,11,6,6,,4,fortifier,,,5,,,,5,5,5,5,5
CookieThiago,HydraDmg_AoE,72,91222,7,7,13,6,6,,4,striker,,5,,1,4,,5,5,5,5,5
CookieThiago,Ronan,60,90604,7,10,11,6,6,6,4,healer,,,,5,,,5,5,5,5,5
CookieThiago,Pyro,80,186236,7,8,15,6,7,7,4,striker,blue,10,,,,,5,5,5,5,5
CookieThiago,HandControl_HealBlock,60,66793,7,7,11,6,6,,4,healer,,,,5,,,5,5,5,5,5
CookieThiago,ShieldTank_Stun,71,90583,7,7,13,6,6,,4,fortifier,,,5,1,,,5,5,5,5,5
CookieThiago,CaptainAmerica,100,717810,7,9,19,7,7,7,5,fortifier,purple,8,13,8,,,3,3,3,3,3
CookieThiago,AimDmg_Offense,60,66256,7,7,11,6,6,,4,skirmisher,,,,,,5,5,5,5,5,5
CookieThiago,AimDmg_Speed,80,156234,7,7,15,6,6,,5,striker,blue,10,,,,,5,5,5,5,5
CookieThiago,KreeSupport_HoT,65,69390,7,7,11,6,6,,4,healer,,,,5,,,5,5,5,5,5
CookieThiago,Groot,105,1848733,7,11,20,7,7,7,5,striker,purple,13,,13,,,3,3,3,3,3
CookieThiago,Venom,100,696174,7,10,19,6,6,7,5,striker,purple,13,4,1,,,3,3,3,3,3
CookieThiago,Vision,105,1422210,7,10,19,7,7,7,5,raider,purple,,,,13,8,3,3,3,3,3
CookieThiago,KreeDmg_Offense,65,69644,7,7,11,6,6,,4,striker,,5,,,,2,5,5,5,5,5
CookieThiago,KreeDmg_Speed,60,66156,7,7,11,6,6,,4,striker,,5,,,,,5,5,5,5,5
CookieThiago,UltSpiderMan,100,1196544,7,9,19,7,7,7,5,striker,purple,13,,8,,2,3,3,3,3,3
CookieThiago,RocketRaccoon,105,1440013,7,10,19,7,7,7,5,raider,purple,13,,1,13,,3,3,3,3,3
CookieThiago,Thor,90,299913,7,8,17,7,7,7,5,raider,purple,8,,1,10,,,,,,
CookieThiago,Sabretooth,100,714215,7,10,19,7,7,7,5,raider,purple,5,3,1,13,,3,3,3,3,3
CookieThiago,Nobu,100,484471,7,8,19,6,6,6,5,healer,purple,3,,10,,5,,,,,
CookieThiago,Storm,105,1383855,7,10,19,7,7,7,5,raider,purple,,,2,13,,3,3,3,3,3
CookieThiago,AimControl_Infect,75,123707,7,7,14,6,6,,4,skirmisher,blue,,,2,,10,5,5,5,5,5
CookieThiago,UltGreenGoblin,100,547615,7,9,19,6,6,6,5,raider,purple,2,2,,10,5,,,,,
CookieThiago,Kingpin,100,694608,7,10,19,6,7,7,5,fortifier,purple,5,13,1,,,3,3,3,3,3
CookieThiago,Loki,100,581698,7,8,19,7,7,7,5,skirmisher,purple,,,1,,10,,,,,
CookieThiago,Deadpool,105,1458430,7,10,19,6,6,6,5,striker,purple,13,,,10,,3,3,3,3,3
CookieThiago,WarMachine,105,1410988,7,10,19,6,7,7,5,raider,purple,,,,13,,3,3,3,3,3
CookieThiago,Wasp,105,1333738,7,10,19,7,7,7,5,raider,purple,13,,,13,,3,3,3,3,3
CookieThiago,Mantis,62,92248,7,10,11,6,6,6,4,healer,,,,5,,,5,5,5,5,5
CookieThiago,AimSupport_Heal,75,122458,7,7,14,6,6,,4,skirmisher,blue,,,8,,10,5,5,5,5,5
CookieThiago,DoctorStrange,105,1462153,7,10,20,7,7,8,6,skirmisher,purple,,,13,13,13,3,3,3,3,3
CookieThiago,Minerva,85,219276,7,9,16,6,6,6,4,healer,purple,,,10,,1,,,,,
CookieThiago,BlackPanther,100,686300,7,9,19,7,7,7,5,striker,purple,13,,,,,3,3,3,3,3
CookieThiago,AimTank_Taunt,75,132851,7,8,14,6,6,,4,skirmisher,blue,,2,,,10,5,5,5,5,5
CookieThiago,ScientistSupreme,105,1555328,7,10,20,7,7,7,5,healer,purple,,,13,,10,3,3,3,3,3
CookieThiago,CaptainMarvel,100,588931,7,8,19,6,6,7,5,striker,purple,10,,3,7,,,,,,
CookieThiago,Killmonger,75,151194,7,8,14,6,6,6,4,striker,blue,10,,,8,,5,5,5,5,5
CookieThiago,Falcon,105,1333114,7,10,19,7,7,7,5,raider,purple,,2,,13,,3,3,3,3,3
CookieThiago,StarLord,105,1480803,7,10,19,7,7,7,5,skirmisher,purple,,,1,,10,,,,,
CookieThiago,Rescue,100,632500,7,8,19,7,6,7,5,healer,purple,,,13,,,3,3,3,3,3
CookieThiago,Psylocke,92,362929,7,10,17,7,7,7,5,striker,purple,10,,,,5,,,,,
CookieThiago,Colossus,100,576330,7,9,19,6,6,6,5,fortifier,purple,,10,1,,,,,,,
CookieThiago,IronMan,100,736317,7,10,19,6,7,7,5,raider,purple,1,,,13,,3,3,3,3,3
CookieThiago,AmericaChavez,105,889478,7,10,19,6,7,6,5,striker,purple,13,,,,,3,3,3,3,3
CookieThiago,MBaku,75,151278,7,8,14,6,6,6,4,striker,blue,10,3,,,,5,5,5,5,5
CookieThiago,Rhino,70,111319,7,8,13,6,6,6,4,fortifier,,,5,1,,,5,5,5,5,5
CookieThiago,Shocker,105,1572890,7,10,20,7,7,7,5,striker,purple,13,,,,,3,3,3,3,3
CookieThiago,Carnage,105,926519,7,10,19,6,6,7,5,raider,purple,4,3,3,13,13,3,3,3,3,3
CookieThiago,NickFury,100,591908,7,9,19,7,7,7,5,skirmisher,purple,,,9,10,10,,,,,
CookieThiago,Mysterio,100,733716,7,10,19,7,7,7,5,skirmisher,purple,2,,,,13,3,3,3,3,3
CookieThiago,Thing,105,1362478,7,10,19,7,7,7,5,striker,purple,13,,,13,,3,3,3,3,3
CookieThiago,Magneto,105,865476,7,9,19,7,7,7,5,raider,purple,9,,,13,,3,3,3,3,3
CookieThiago,Okoye,100,540750,7,8,19,6,6,7,5,skirmisher,purple,,,,,10,,,,,
CookieThiago,Vulture,105,1739115,7,10,20,7,7,7,5,raider,purple,,,,14,,4,4,4,4,4
CookieThiago,Namor,105,973562,7,10,19,7,7,7,5,skirmisher,purple,11,,,13,13,3,3,3,3,3
CookieThiago,HumanTorch,105,1635405,7,10,20,7,7,7,5,skirmisher,purple,13,,1,,13,3,3,3,3,3
CookieThiago,Shuri,100,573734,7,8,19,7,7,7,5,healer,purple,,,10,,,,,,,
CookieThiago,Ultron,95,410216,7,8,18,7,7,7,5,striker,purple,10,,,9,1,,,,,
CookieThiago,Graviton,60,83633,7,9,11,6,6,6,4,striker,,5,,,2,,5,5,5,5,5
CookieThiago,GhostRider,80,200156,7,8,15,6,6,6,5,striker,blue,10,,,1,,5,5,5,5,5
CookieThiago,ElsaBloodstone,105,1436051,7,10,19,7,7,7,5,skirmisher,purple,1,,,3,13,3,3,3,3,3
CookieThiago,Coulson,100,689324,7,10,19,6,6,7,5,striker,purple,13,,,9,,3,3,3,3,3
